epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,3325.34,2.73684,2.8057,2.67024,0.52328,0.49696,0.49834,0.31626,3.04397,3.06306,2.78643,0.0091585,0.0091585,0.0091585
19,3504.31,2.662,2.69313,2.64194,0.57372,0.57167,0.56876,0.35132,3.00179,2.87087,2.74348,0.009109,0.009109,0.009109
20,3683.97,2.6569,2.62284,2.63856,0.51582,0.56657,0.54158,0.32916,3.08513,2.82275,2.80547,0.0090595,0.0090595,0.0090595
21,3861.25,2.61727,2.55755,2.61875,0.54778,0.59333,0.57451,0.36003,2.98682,2.74179,2.69501,0.00901,0.00901,0.00901
22,4042.67,2.58314,2.55775,2.60475,0.59568,0.59672,0.60716,0.37028,3.00937,2.58867,2.72402,0.0089605,0.0089605,0.0089605
23,4219.49,2.58508,2.47466,2.59119,0.60021,0.58293,0.58455,0.35333,2.9755,2.58625,2.74967,0.008911,0.008911,0.008911
24,4404.08,2.54929,2.47801,2.5633,0.63362,0.62163,0.64035,0.39417,2.84762,2.39911,2.66425,0.0088615,0.0088615,0.0088615
25,4579.64,2.53267,2.35469,2.54516,0.64777,0.61292,0.64294,0.40295,2.89366,2.4299,2.66148,0.008812,0.008812,0.008812
26,4760.5,2.5018,2.32395,2.52463,0.64167,0.60768,0.63429,0.40094,2.87237,2.37079,2.6464,0.0087625,0.0087625,0.0087625
27,4941.45,2.48461,2.30379,2.5334,0.63686,0.60196,0.60848,0.39505,2.85365,2.4283,2.63443,0.008713,0.008713,0.008713
28,5124.88,2.47689,2.27866,2.51041,0.66484,0.64607,0.66766,0.42928,2.7006,2.25613,2.53693,0.0086635,0.0086635,0.0086635
29,5311.14,2.45401,2.2233,2.50899,0.68787,0.6692,0.684,0.42782,2.77049,2.2171,2.57997,0.008614,0.008614,0.008614
30,5493.24,2.45607,2.20439,2.49693,0.6665,0.63541,0.68366,0.43279,2.75782,2.43446,2.54758,0.0085645,0.0085645,0.0085645
31,5681.38,2.42397,2.17954,2.47375,0.66469,0.67509,0.69524,0.45421,2.68571,2.15914,2.50197,0.008515,0.008515,0.008515
32,5864.91,2.39219,2.12586,2.46075,0.73042,0.65752,0.71075,0.46141,2.65329,2.07103,2.49177,0.0084655,0.0084655,0.0084655
33,6047.43,2.35665,2.0818,2.46153,0.68741,0.67541,0.71634,0.46762,2.68926,2.17655,2.52054,0.008416,0.008416,0.008416
34,6225.14,2.3866,2.08725,2.45587,0.69269,0.66481,0.7019,0.46316,2.64413,2.17471,2.47941,0.0083665,0.0083665,0.0083665
35,6406.48,2.4051,2.05229,2.4778,0.7623,0.68847,0.75583,0.49171,2.63547,1.93441,2.48752,0.008317,0.008317,0.008317
36,6583.52,2.32495,2.02015,2.43462,0.77371,0.70654,0.75314,0.49024,2.61176,1.88467,2.45044,0.0082675,0.0082675,0.0082675
37,6764.61,2.34685,1.98014,2.44457,0.73643,0.70728,0.74231,0.48536,2.61493,1.99577,2.47907,0.008218,0.008218,0.008218
38,6939.69,2.33573,1.95594,2.41481,0.7495,0.68991,0.73861,0.49098,2.60528,1.95878,2.46465,0.0081685,0.0081685,0.0081685
39,7123.4,2.29141,1.92244,2.41455,0.73452,0.71894,0.76307,0.50709,2.54486,1.84828,2.42236,0.008119,0.008119,0.008119
40,7302.35,2.30479,1.93195,2.41794,0.73088,0.69688,0.74074,0.49116,2.61577,1.94393,2.46954,0.0080695,0.0080695,0.0080695
41,7480.71,2.29042,1.90161,2.37996,0.81703,0.69552,0.76881,0.50826,2.56606,1.69905,2.41995,0.00802,0.00802,0.00802
42,7661.1,2.30606,1.87654,2.40247,0.76696,0.70446,0.76432,0.50318,2.58775,1.85849,2.45244,0.0079705,0.0079705,0.0079705
43,7834.52,2.26221,1.8557,2.38396,0.74438,0.72123,0.76723,0.5128,2.53044,1.81197,2.41664,0.007921,0.007921,0.007921
44,8019.34,2.28916,1.86698,2.38727,0.78767,0.71915,0.77204,0.52302,2.48713,1.68453,2.38021,0.0078715,0.0078715,0.0078715
45,8196.27,2.28175,1.85669,2.40502,0.77824,0.7189,0.77056,0.52132,2.5169,1.70984,2.38855,0.007822,0.007822,0.007822
46,8375.14,2.26197,1.80137,2.36376,0.78221,0.68281,0.74742,0.4854,2.60686,1.8508,2.45311,0.0077725,0.0077725,0.0077725
47,8558.23,2.26286,1.80507,2.3587,0.75874,0.70825,0.76907,0.51744,2.47638,1.78657,2.39154,0.007723,0.007723,0.007723
48,8738.57,2.21559,1.75797,2.35594,0.78999,0.75627,0.79239,0.53792,2.44404,1.58506,2.35378,0.0076735,0.0076735,0.0076735
49,8918.34,2.24412,1.76653,2.37579,0.79088,0.73585,0.79582,0.53586,2.4652,1.68606,2.38034,0.007624,0.007624,0.007624
50,9091.63,2.19591,1.73782,2.34204,0.80912,0.72701,0.78811,0.53967,2.44335,1.5789,2.35358,0.0075745,0.0075745,0.0075745
51,9274.62,2.21426,1.73436,2.33982,0.82115,0.74653,0.7964,0.5429,2.454,1.54957,2.35393,0.007525,0.007525,0.007525
52,9450.26,2.16039,1.68045,2.30978,0.80192,0.74698,0.80022,0.54931,2.41537,1.60641,2.32933,0.0074755,0.0074755,0.0074755
53,9629.99,2.20972,1.67806,2.33823,0.79098,0.76749,0.80602,0.55168,2.39421,1.54907,2.322,0.007426,0.007426,0.007426
54,9809.67,2.20434,1.73043,2.33424,0.83467,0.74321,0.80671,0.55522,2.37757,1.52048,2.3292,0.0073765,0.0073765,0.0073765
55,9989.69,2.16936,1.6403,2.32484,0.83237,0.75172,0.80863,0.5589,2.35698,1.47725,2.32561,0.007327,0.007327,0.007327
56,10167.5,2.15174,1.62342,2.33203,0.82182,0.76428,0.81299,0.56817,2.32876,1.4481,2.28727,0.0072775,0.0072775,0.0072775
57,10347.5,2.15809,1.63415,2.31509,0.83497,0.78103,0.81935,0.5697,2.35662,1.41357,2.31127,0.007228,0.007228,0.007228
58,10532,2.1527,1.61763,2.30894,0.82925,0.77706,0.82144,0.56459,2.34935,1.41442,2.28145,0.0071785,0.0071785,0.0071785
59,10710.1,2.20021,1.65271,2.32765,0.8433,0.76202,0.81574,0.56666,2.33567,1.43139,2.28498,0.007129,0.007129,0.007129
60,10889.8,2.17168,1.64019,2.29822,0.81998,0.76846,0.81505,0.57343,2.30947,1.41204,2.26764,0.0070795,0.0070795,0.0070795
61,11071.6,2.11879,1.61515,2.28997,0.83167,0.76956,0.81326,0.56762,2.34995,1.45248,2.28667,0.00703,0.00703,0.00703
62,11253.3,2.09529,1.55345,2.28329,0.81991,0.77097,0.81532,0.57365,2.29528,1.42499,2.2552,0.0069805,0.0069805,0.0069805
63,11434,2.09916,1.52932,2.28529,0.854,0.74476,0.81435,0.57283,2.33418,1.42128,2.28516,0.006931,0.006931,0.006931
64,11613,2.13704,1.58197,2.30081,0.8204,0.77099,0.82201,0.58593,2.2455,1.38177,2.25807,0.0068815,0.0068815,0.0068815
65,11790,2.12515,1.55664,2.29198,0.82863,0.79416,0.82062,0.57661,2.29307,1.39072,2.26881,0.006832,0.006832,0.006832
66,11968.2,2.08694,1.5286,2.27731,0.84321,0.77815,0.82838,0.58494,2.26956,1.36225,2.2557,0.0067825,0.0067825,0.0067825
67,12148,2.12199,1.55912,2.2887,0.83299,0.77979,0.82812,0.58356,2.26492,1.37509,2.26156,0.006733,0.006733,0.006733
68,12327.7,2.08769,1.51366,2.27376,0.83561,0.78788,0.83507,0.58685,2.27804,1.37072,2.26673,0.0066835,0.0066835,0.0066835
69,12506.1,2.10819,1.52884,2.26877,0.8423,0.75851,0.8242,0.58313,2.28626,1.37464,2.25534,0.006634,0.006634,0.006634
70,12687.2,2.08766,1.52107,2.27379,0.8515,0.77621,0.82676,0.58599,2.27564,1.35972,2.24975,0.0065845,0.0065845,0.0065845
71,12867.4,2.06945,1.47787,2.26204,0.83279,0.79058,0.83341,0.58574,2.26117,1.33429,2.25389,0.006535,0.006535,0.006535
72,13047.8,2.05974,1.48653,2.26879,0.84902,0.79347,0.8404,0.59099,2.23769,1.31461,2.2308,0.0064855,0.0064855,0.0064855
73,13226.8,2.05809,1.47153,2.25998,0.86949,0.79575,0.8422,0.59611,2.20811,1.26836,2.2269,0.006436,0.006436,0.006436
74,13407.2,2.04479,1.46334,2.25193,0.84106,0.78328,0.83023,0.5887,2.25446,1.30631,2.24531,0.0063865,0.0063865,0.0063865
75,13583.7,2.06606,1.4601,2.25829,0.83605,0.8106,0.84378,0.60322,2.21771,1.23271,2.22518,0.006337,0.006337,0.006337
76,13761.1,2.08956,1.4849,2.26033,0.85024,0.78577,0.84515,0.5985,2.2195,1.3222,2.22811,0.0062875,0.0062875,0.0062875
77,13942.8,2.07046,1.59508,2.23661,0.86359,0.79299,0.84361,0.59898,2.22438,1.25584,2.2083,0.006238,0.006238,0.006238
78,14125.2,2.03952,1.44412,2.24993,0.84465,0.7928,0.8456,0.60736,2.18095,1.24754,2.19229,0.0061885,0.0061885,0.0061885
79,14308.3,2.02751,1.4206,2.24246,0.86828,0.79864,0.84794,0.60697,2.2041,1.24057,2.22094,0.006139,0.006139,0.006139
80,14492.6,2.02247,1.43039,2.22575,0.86506,0.80773,0.8532,0.6083,2.18645,1.22173,2.21546,0.0060895,0.0060895,0.0060895
81,14670.3,2.02215,1.3915,2.2185,0.86248,0.79082,0.8477,0.60452,2.17901,1.24484,2.20844,0.00604,0.00604,0.00604
82,14850.2,2.01053,1.42105,2.23775,0.86878,0.79868,0.84954,0.61258,2.17065,1.23394,2.1905,0.0059905,0.0059905,0.0059905
83,15030.6,2.02382,1.40566,2.23516,0.86493,0.79915,0.84786,0.60986,2.15998,1.22042,2.19531,0.005941,0.005941,0.005941
84,15211.3,2.05308,1.41793,2.2406,0.86993,0.78612,0.85088,0.61491,2.15069,1.24444,2.18797,0.0058915,0.0058915,0.0058915
85,15388,2.0234,1.39124,2.22436,0.88935,0.79468,0.8523,0.62037,2.14371,1.18758,2.17906,0.005842,0.005842,0.005842
86,15564.6,2.0107,1.37342,2.21526,0.87125,0.80009,0.84837,0.61734,2.13699,1.21523,2.18898,0.0057925,0.0057925,0.0057925
87,15746.4,1.99573,1.34542,2.20759,0.85911,0.79733,0.84463,0.61645,2.14286,1.19967,2.19463,0.005743,0.005743,0.005743
88,15930.3,2.01469,1.36996,2.22626,0.86812,0.81022,0.84938,0.62003,2.11023,1.19494,2.16448,0.0056935,0.0056935,0.0056935
89,16114.5,2.01743,1.38172,2.22394,0.87632,0.80084,0.8506,0.62711,2.09118,1.15277,2.15849,0.005644,0.005644,0.005644
90,16292.6,1.98332,1.34357,2.22351,0.86839,0.81291,0.85415,0.62411,2.10228,1.15563,2.16531,0.0055945,0.0055945,0.0055945
91,16469.6,1.98955,1.36788,2.22422,0.87138,0.80484,0.85214,0.62372,2.11464,1.17926,2.15882,0.005545,0.005545,0.005545
92,16649.3,1.99021,1.34429,2.21335,0.88933,0.79817,0.8576,0.62904,2.05836,1.13644,2.14855,0.0054955,0.0054955,0.0054955
93,16825.9,1.9774,1.33723,2.2,0.88664,0.81548,0.85757,0.63242,2.08423,1.13797,2.14592,0.005446,0.005446,0.005446
94,17006.6,1.96728,1.35854,2.21903,0.89285,0.80911,0.85999,0.6277,2.0653,1.14383,2.15508,0.0053965,0.0053965,0.0053965
95,17184.5,1.97673,1.31949,2.20398,0.891,0.80797,0.86119,0.62946,2.08878,1.133,2.15423,0.005347,0.005347,0.005347
96,17362.9,1.9873,1.34302,2.20473,0.89657,0.80914,0.86376,0.63311,2.08017,1.11881,2.16418,0.0052975,0.0052975,0.0052975
97,17543.2,1.97831,1.35148,2.20345,0.88357,0.80218,0.85055,0.62659,2.07407,1.12833,2.15336,0.005248,0.005248,0.005248
98,17722.3,1.94733,1.33967,2.18722,0.88239,0.81571,0.86249,0.63282,2.08372,1.0944,2.14422,0.0051985,0.0051985,0.0051985
99,17900.1,1.95181,1.30351,2.18946,0.88376,0.82488,0.8605,0.63212,2.06616,1.09195,2.13213,0.005149,0.005149,0.005149
100,18081.5,1.93548,1.31572,2.20481,0.87403,0.8188,0.86045,0.63465,2.06453,1.09822,2.13575,0.0050995,0.0050995,0.0050995
101,18260.3,1.94773,1.30781,2.19226,0.88364,0.81283,0.85805,0.6383,2.03983,1.10856,2.13198,0.00505,0.00505,0.00505
102,18436,1.93899,1.28932,2.17692,0.91188,0.80936,0.86487,0.64212,2.02497,1.08027,2.11926,0.0050005,0.0050005,0.0050005
103,18616.3,1.92826,1.26607,2.17293,0.8891,0.81831,0.86377,0.64237,2.04324,1.09563,2.12161,0.004951,0.004951,0.004951
104,18800.7,1.93607,1.31257,2.1815,0.88166,0.81889,0.86001,0.64014,2.03486,1.10405,2.12457,0.0049015,0.0049015,0.0049015
105,18980.8,1.93139,1.27657,2.17429,0.88214,0.81663,0.86138,0.63676,2.06682,1.09767,2.13712,0.004852,0.004852,0.004852
106,19160.5,1.92752,1.29068,2.18421,0.88316,0.81051,0.86224,0.64168,2.01834,1.0875,2.11026,0.0048025,0.0048025,0.0048025
107,19341.9,1.90358,1.26658,2.17367,0.87457,0.82028,0.8652,0.64671,2.00863,1.10003,2.09889,0.004753,0.004753,0.004753
108,19524.6,1.90726,1.25695,2.15891,0.90011,0.82107,0.86786,0.64315,2.03373,1.07946,2.10661,0.0047035,0.0047035,0.0047035
109,19699.1,1.90354,1.23149,2.16201,0.88896,0.82998,0.87066,0.64966,2.01844,1.05371,2.10306,0.004654,0.004654,0.004654
110,19879.1,1.89493,1.26722,2.17152,0.89183,0.81438,0.86756,0.64723,2.01846,1.06585,2.10267,0.0046045,0.0046045,0.0046045
111,20060,1.89189,1.23882,2.16978,0.89211,0.81856,0.86787,0.63904,2.04493,1.07501,2.11209,0.004555,0.004555,0.004555
112,20241.9,1.88982,1.26764,2.15747,0.88016,0.81432,0.8618,0.6413,2.02078,1.07528,2.09961,0.0045055,0.0045055,0.0045055
113,20424.5,1.89498,1.2418,2.15951,0.87336,0.83055,0.8687,0.64456,2.00699,1.0701,2.09832,0.004456,0.004456,0.004456
114,20602.1,1.89238,1.24856,2.15436,0.89403,0.82673,0.87159,0.6463,1.99684,1.06217,2.09765,0.0044065,0.0044065,0.0044065
115,20783.4,1.91302,1.24748,2.1644,0.89729,0.82977,0.87235,0.65256,1.99097,1.03524,2.09236,0.004357,0.004357,0.004357
116,20962.5,1.89905,1.22109,2.14636,0.91244,0.82415,0.86756,0.6486,2.01459,1.02137,2.10905,0.0043075,0.0043075,0.0043075
117,21139.7,1.90754,1.26828,2.15412,0.8922,0.82512,0.86634,0.64868,2.00898,1.04953,2.10517,0.004258,0.004258,0.004258
118,21323.6,1.88132,1.20912,2.15337,0.88412,0.8365,0.87229,0.65072,2.00487,1.02405,2.10331,0.0042085,0.0042085,0.0042085
119,21501.6,1.83636,1.22282,2.13616,0.89807,0.82988,0.87257,0.65055,1.99665,1.04033,2.10619,0.004159,0.004159,0.004159
120,21680.1,1.87188,1.21607,2.15382,0.88985,0.83245,0.87183,0.65378,1.98224,1.01775,2.09462,0.0041095,0.0041095,0.0041095
121,21860.5,1.84422,1.20304,2.13896,0.89464,0.83275,0.87005,0.65004,1.9972,1.02335,2.09847,0.00406,0.00406,0.00406
122,22039.9,1.85513,1.19018,2.12829,0.89619,0.83771,0.8719,0.64927,2.00019,1.0207,2.09164,0.0040105,0.0040105,0.0040105
123,22218.8,1.84475,1.19162,2.14087,0.90443,0.82072,0.87095,0.65254,1.97173,1.01284,2.08239,0.003961,0.003961,0.003961
124,22399.5,1.83023,1.16601,2.13781,0.91111,0.83335,0.87554,0.65342,1.97689,0.99975,2.08358,0.0039115,0.0039115,0.0039115
125,22578.5,1.87287,1.1986,2.14802,0.91421,0.83564,0.87624,0.65371,1.96409,0.99569,2.0805,0.003862,0.003862,0.003862
126,22757.5,1.82315,1.178,2.1276,0.91081,0.81941,0.87352,0.65142,1.97696,1.01279,2.0826,0.0038125,0.0038125,0.0038125
127,22937.5,1.85214,1.18895,2.11262,0.90726,0.827,0.8762,0.6517,1.98609,1.00947,2.08357,0.003763,0.003763,0.003763
128,23120.3,1.83342,1.17895,2.1226,0.91025,0.83383,0.87463,0.6525,1.9843,1.00813,2.09144,0.0037135,0.0037135,0.0037135
129,23301.4,1.84509,1.17951,2.12957,0.91599,0.8271,0.87415,0.65462,1.96863,1.0047,2.08788,0.003664,0.003664,0.003664
130,23483.2,1.83808,1.1737,2.12504,0.90523,0.83621,0.88023,0.65762,1.96892,0.99345,2.08718,0.0036145,0.0036145,0.0036145
131,23662.2,1.8301,1.15821,2.11821,0.91052,0.8277,0.87417,0.65871,1.95215,0.98427,2.07399,0.003565,0.003565,0.003565
132,23838.4,1.8027,1.12581,2.11982,0.91233,0.83352,0.87692,0.65897,1.95576,0.97907,2.06809,0.0035155,0.0035155,0.0035155
133,24018.2,1.80518,1.14685,2.12074,0.90987,0.83274,0.87428,0.65958,1.95367,0.98638,2.06906,0.003466,0.003466,0.003466
134,24195.2,1.79688,1.14956,2.10498,0.9173,0.82797,0.87414,0.66099,1.94364,0.97614,2.06939,0.0034165,0.0034165,0.0034165
135,24374.9,1.80593,1.13023,2.11696,0.91317,0.83221,0.87301,0.65802,1.94533,0.97466,2.07472,0.003367,0.003367,0.003367
136,24554.5,1.79023,1.14142,2.11742,0.90769,0.84141,0.87712,0.66215,1.93062,0.97583,2.07193,0.0033175,0.0033175,0.0033175
137,24736.6,1.74869,1.13836,2.10652,0.91305,0.83388,0.87913,0.66274,1.92857,0.97516,2.0713,0.003268,0.003268,0.003268
138,24919.1,1.79296,1.13787,2.11997,0.91859,0.83305,0.87919,0.66167,1.93178,0.97079,2.0698,0.0032185,0.0032185,0.0032185
139,25097.1,1.78605,1.13408,2.10652,0.903,0.84304,0.87911,0.66161,1.93981,0.96728,2.06885,0.003169,0.003169,0.003169
140,25278.4,1.75812,1.10943,2.08079,0.90835,0.83963,0.87928,0.66204,1.94804,0.96918,2.07074,0.0031195,0.0031195,0.0031195
141,25458.8,1.79575,1.13491,2.12183,0.91858,0.84067,0.8806,0.66341,1.93929,0.95921,2.06362,0.00307,0.00307,0.00307
142,25637.5,1.76432,1.13415,2.09575,0.91453,0.83802,0.88195,0.66453,1.93094,0.95726,2.05963,0.0030205,0.0030205,0.0030205
143,25816.9,1.76379,1.08002,2.08325,0.93688,0.83057,0.88287,0.66696,1.9301,0.94888,2.06242,0.002971,0.002971,0.002971
144,25997.7,1.80284,1.11745,2.11739,0.91062,0.84363,0.88254,0.66631,1.9277,0.95402,2.05797,0.0029215,0.0029215,0.0029215
145,26175.4,1.77377,1.11622,2.09282,0.92232,0.83583,0.88263,0.66562,1.92938,0.94526,2.05536,0.002872,0.002872,0.002872
146,26351.1,1.74447,1.06594,2.09029,0.91709,0.83642,0.8805,0.66487,1.92881,0.96009,2.05643,0.0028225,0.0028225,0.0028225
147,26530.9,1.77956,1.11736,2.10655,0.90587,0.84524,0.88238,0.66721,1.92527,0.95384,2.05457,0.002773,0.002773,0.002773
148,26709.1,1.77992,1.08475,2.1071,0.92423,0.82934,0.88378,0.66927,1.92333,0.95321,2.05492,0.0027235,0.0027235,0.0027235
149,26888.7,1.78259,1.08856,2.09374,0.91564,0.84578,0.88463,0.6695,1.93323,0.94836,2.05802,0.002674,0.002674,0.002674
150,27067.7,1.75086,1.06955,2.08454,0.91906,0.8428,0.88524,0.66997,1.93215,0.9448,2.05846,0.0026245,0.0026245,0.0026245
151,27244.9,1.73164,1.09471,2.08255,0.92444,0.83639,0.8846,0.6717,1.92837,0.93723,2.05246,0.002575,0.002575,0.002575
152,27422.7,1.758,1.09869,2.08861,0.92077,0.84118,0.88391,0.66872,1.92607,0.94134,2.04761,0.0025255,0.0025255,0.0025255
153,27601.7,1.74385,1.08283,2.07972,0.92935,0.83393,0.88331,0.66783,1.92051,0.94197,2.04732,0.002476,0.002476,0.002476
154,27785.6,1.74486,1.07664,2.08791,0.92914,0.83787,0.88471,0.67009,1.90862,0.93949,2.04442,0.0024265,0.0024265,0.0024265
155,27968,1.71943,1.06328,2.0626,0.92173,0.83914,0.88502,0.66998,1.90867,0.93242,2.04216,0.002377,0.002377,0.002377
156,28148.6,1.70501,1.04622,2.07352,0.91603,0.84439,0.88494,0.66955,1.90843,0.93405,2.04251,0.0023275,0.0023275,0.0023275
157,28324.7,1.73327,1.06098,2.0888,0.91026,0.84648,0.8854,0.67025,1.90665,0.93366,2.04318,0.002278,0.002278,0.002278
158,28505.9,1.69122,1.06034,2.0674,0.9131,0.84503,0.88348,0.66925,1.90574,0.93311,2.04277,0.0022285,0.0022285,0.0022285
159,28682.8,1.70851,1.0385,2.0633,0.92233,0.83767,0.88311,0.67075,1.90855,0.92678,2.04217,0.002179,0.002179,0.002179
160,28863.7,1.71652,1.10805,2.06395,0.93319,0.83703,0.88599,0.67055,1.90371,0.92952,2.04165,0.0021295,0.0021295,0.0021295
161,29041.1,1.69726,1.03998,2.07111,0.9267,0.84286,0.88646,0.67223,1.90327,0.92296,2.04037,0.00208,0.00208,0.00208
162,29224.5,1.7277,1.04279,2.08229,0.93526,0.83893,0.88618,0.67116,1.89858,0.92512,2.04189,0.0020305,0.0020305,0.0020305
163,29402.6,1.71209,1.04063,2.05935,0.92751,0.83833,0.8846,0.67164,1.89752,0.92736,2.03794,0.001981,0.001981,0.001981
164,29581.9,1.69143,1.03453,2.07499,0.93506,0.83306,0.88235,0.67253,1.89763,0.92685,2.03916,0.0019315,0.0019315,0.0019315
165,29761.9,1.65683,1.01121,2.04885,0.92434,0.84013,0.8843,0.6712,1.89739,0.92396,2.03807,0.001882,0.001882,0.001882
166,29937.7,1.69509,1.03761,2.05947,0.91981,0.84372,0.88285,0.67252,1.89444,0.91852,2.03793,0.0018325,0.0018325,0.0018325
167,30116.3,1.73471,1.06351,2.06634,0.91929,0.83982,0.88605,0.6715,1.89475,0.91538,2.03737,0.001783,0.001783,0.001783
168,30296.7,1.67973,1.06236,2.07324,0.91583,0.84429,0.88608,0.67257,1.8924,0.91766,2.03607,0.0017335,0.0017335,0.0017335
169,30477,1.68724,1.03909,2.06239,0.91936,0.8443,0.88567,0.67307,1.8883,0.91997,2.03506,0.001684,0.001684,0.001684
170,30655.9,1.68595,1.03053,2.04694,0.91617,0.83861,0.88475,0.67131,1.88748,0.9213,2.03373,0.0016345,0.0016345,0.0016345
171,30835.2,1.6932,0.99277,2.06029,0.92229,0.83932,0.88495,0.6716,1.88423,0.91985,2.03203,0.001585,0.001585,0.001585
172,31015.3,1.65917,1.01265,2.04683,0.92434,0.83856,0.88476,0.67214,1.88594,0.9169,2.03136,0.0015355,0.0015355,0.0015355
173,31196.8,1.65912,1.02552,2.04578,0.92039,0.84621,0.88411,0.6709,1.88553,0.9138,2.02952,0.001486,0.001486,0.001486
174,31379,1.65307,1.00766,2.04033,0.92752,0.84162,0.88506,0.6713,1.88732,0.91357,2.02871,0.0014365,0.0014365,0.0014365
175,31555.4,1.64687,0.98593,2.04026,0.92303,0.84818,0.88591,0.67326,1.88193,0.91541,2.02691,0.001387,0.001387,0.001387
176,31732.8,1.68565,0.99745,2.0443,0.92818,0.83998,0.88545,0.67334,1.87615,0.91817,2.02495,0.0013375,0.0013375,0.0013375
177,31914,1.65037,0.97392,2.04544,0.9239,0.84378,0.88381,0.67309,1.87661,0.91963,2.02577,0.001288,0.001288,0.001288
178,32097.1,1.65588,0.97296,2.03398,0.92599,0.8394,0.88491,0.67319,1.87451,0.92039,2.02462,0.0012385,0.0012385,0.0012385
179,32280.6,1.62607,0.97092,2.04917,0.9131,0.84968,0.8842,0.67314,1.87269,0.91816,2.02464,0.001189,0.001189,0.001189
180,32457.3,1.658,0.97888,2.04298,0.92681,0.84263,0.88437,0.67373,1.87034,0.91807,2.0241,0.0011395,0.0011395,0.0011395
181,32637.4,1.63522,0.97005,2.03816,0.92645,0.84393,0.88529,0.67475,1.86981,0.91767,2.0221,0.00109,0.00109,0.00109
182,32817.9,1.61252,1.01858,2.02913,0.92944,0.84297,0.88546,0.67548,1.86761,0.91383,2.0213,0.0010405,0.0010405,0.0010405
183,32998,1.67032,1.05214,2.04162,0.92986,0.84568,0.88554,0.67568,1.86502,0.90677,2.02048,0.000991,0.000991,0.000991
184,33180.1,1.6061,0.94919,2.02105,0.92799,0.84523,0.88578,0.67612,1.86509,0.90791,2.02109,0.0009415,0.0009415,0.0009415
185,33361.7,1.63625,0.96385,2.02287,0.92207,0.84856,0.88487,0.67544,1.86452,0.90878,2.02031,0.000892,0.000892,0.000892
186,33548,1.59051,0.94382,2.01931,0.92568,0.84381,0.88528,0.67591,1.86257,0.90507,2.01919,0.0008425,0.0008425,0.0008425
187,33734.8,1.6341,0.98838,2.02542,0.92805,0.84582,0.88505,0.67675,1.86174,0.90435,2.01902,0.000793,0.000793,0.000793
