epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,8985.1,0.91812,0.79972,1.14023,0.79209,0.74014,0.77789,0.55404,1.0683,0.8472,1.15521,0.007921,0.007921,0.007921
44,9194.66,0.92685,0.81553,1.14249,0.83183,0.73246,0.77759,0.56233,1.05215,0.76323,1.13949,0.0078715,0.0078715,0.0078715
45,9401.48,0.92762,0.80301,1.15389,0.79341,0.74964,0.77873,0.55018,1.07243,0.80883,1.15223,0.007822,0.007822,0.007822
46,9610.3,0.9061,0.78789,1.12995,0.81531,0.75572,0.79102,0.5575,1.08147,0.77418,1.15005,0.0077725,0.0077725,0.0077725
47,9815.58,0.91918,0.79196,1.13756,0.81735,0.75955,0.7904,0.57008,1.04726,0.74896,1.13497,0.007723,0.007723,0.007723
48,10024.9,0.90236,0.77385,1.12692,0.85182,0.74843,0.79746,0.56295,1.0643,0.75817,1.1407,0.0076735,0.0076735,0.0076735
49,10230.3,0.90407,0.77322,1.12967,0.84682,0.74573,0.79483,0.57078,1.03819,0.74099,1.1301,0.007624,0.007624,0.007624
50,10437.9,0.88309,0.75459,1.11931,0.83457,0.75154,0.80151,0.572,1.05173,0.7654,1.13515,0.0075745,0.0075745,0.0075745
51,10646.1,0.89788,0.76783,1.12617,0.8615,0.75235,0.80214,0.57243,1.04662,0.73301,1.13576,0.007525,0.007525,0.007525
52,10853.7,0.86943,0.74285,1.11063,0.84671,0.76484,0.80462,0.57599,1.04448,0.71788,1.13186,0.0074755,0.0074755,0.0074755
53,11062.1,0.90439,0.76313,1.12453,0.84585,0.7656,0.80463,0.58244,1.02633,0.71233,1.12353,0.007426,0.007426,0.007426
54,11269.6,0.90458,0.78093,1.12873,0.85929,0.7699,0.8116,0.57859,1.04421,0.70162,1.1281,0.0073765,0.0073765,0.0073765
55,11475.3,0.87723,0.72847,1.11591,0.84254,0.75866,0.81128,0.58123,1.03637,0.72045,1.13126,0.007327,0.007327,0.007327
56,11681.4,0.87127,0.72712,1.11618,0.87026,0.76221,0.81468,0.59031,1.01207,0.68593,1.11141,0.0072775,0.0072775,0.0072775
57,11888.1,0.86873,0.74022,1.1116,0.86588,0.76945,0.81462,0.58594,1.0212,0.68804,1.12131,0.007228,0.007228,0.007228
58,12096.4,0.87241,0.73466,1.11095,0.8719,0.76533,0.82011,0.58638,1.01455,0.68806,1.11415,0.0071785,0.0071785,0.0071785
59,12302.5,0.88196,0.72793,1.11691,0.83125,0.78306,0.81036,0.59048,1.01053,0.70943,1.11227,0.007129,0.007129,0.007129
60,12509.1,0.89129,0.73441,1.11204,0.83416,0.79653,0.8203,0.58966,1.01193,0.68963,1.11212,0.0070795,0.0070795,0.0070795
61,12716,0.85836,0.72356,1.1026,0.86562,0.76538,0.81584,0.58726,1.00626,0.70999,1.10683,0.00703,0.00703,0.00703
62,12922.9,0.84504,0.69599,1.10294,0.84685,0.78359,0.818,0.59243,0.99229,0.67722,1.10248,0.0069805,0.0069805,0.0069805
63,13132.8,0.85321,0.69309,1.1076,0.82991,0.78522,0.8138,0.59388,0.99818,0.67785,1.10275,0.006931,0.006931,0.006931
64,13341.5,0.86624,0.71403,1.1042,0.85976,0.77125,0.81875,0.59747,0.9962,0.6662,1.10147,0.0068815,0.0068815,0.0068815
65,13548.9,0.86161,0.69192,1.10479,0.86216,0.77731,0.81241,0.59528,0.99405,0.65853,1.09483,0.006832,0.006832,0.006832
66,13756.3,0.83543,0.6868,1.09224,0.85836,0.79211,0.82861,0.59725,0.98937,0.65016,1.09461,0.0067825,0.0067825,0.0067825
67,13965.6,0.84596,0.68428,1.09451,0.85791,0.79136,0.82025,0.59722,0.98639,0.6589,1.09638,0.006733,0.006733,0.006733
68,14171,0.83113,0.66732,1.08393,0.85967,0.78507,0.82633,0.59994,0.98307,0.65703,1.09249,0.0066835,0.0066835,0.0066835
69,14381.6,0.8598,0.69256,1.09617,0.85799,0.79883,0.82543,0.60391,0.96192,0.63922,1.08141,0.006634,0.006634,0.006634
70,14589,0.84563,0.67012,1.09789,0.85231,0.79414,0.82486,0.60065,0.97159,0.64371,1.08079,0.0065845,0.0065845,0.0065845
71,14795.9,0.82352,0.65151,1.08262,0.87277,0.79442,0.829,0.60735,0.96395,0.63526,1.08196,0.006535,0.006535,0.006535
