epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5318.22,0.90687,0.77206,1.12527,0.83333,0.77144,0.80037,0.57661,1.02745,0.74098,1.11696,0.007921,0.007921,0.007921
44,5439.57,0.91161,0.76617,1.13215,0.80929,0.77377,0.80157,0.57687,1.01053,0.73523,1.10433,0.0078715,0.0078715,0.0078715
45,5561.85,0.93096,0.77567,1.13114,0.84274,0.76279,0.80186,0.57949,1.02036,0.72903,1.10881,0.007822,0.007822,0.007822
46,5683.87,0.8831,0.74174,1.10956,0.84495,0.75495,0.80195,0.58113,1.0308,0.71212,1.11548,0.0077725,0.0077725,0.0077725
47,5805.92,0.89124,0.74846,1.11549,0.84779,0.77139,0.80631,0.58393,1.01143,0.70251,1.10461,0.007723,0.007723,0.007723
48,5927.49,0.885,0.73618,1.10508,0.84555,0.78411,0.81647,0.59855,1.00187,0.67456,1.09724,0.0076735,0.0076735,0.0076735
49,6051.32,0.88508,0.7307,1.11428,0.85178,0.76225,0.79923,0.57861,1.01162,0.70303,1.09958,0.007624,0.007624,0.007624
50,6173.03,0.86512,0.72562,1.10513,0.83705,0.79355,0.81531,0.59164,1.00798,0.68074,1.10258,0.0075745,0.0075745,0.0075745
51,6294.63,0.86995,0.71591,1.09878,0.863,0.78448,0.82181,0.59635,0.99577,0.6769,1.09288,0.007525,0.007525,0.007525
52,6416.66,0.85805,0.71893,1.10158,0.84736,0.78467,0.81523,0.59228,1.00194,0.67814,1.09615,0.0074755,0.0074755,0.0074755
53,6537.71,0.8684,0.72515,1.10839,0.85399,0.79055,0.82484,0.5992,1.00611,0.67086,1.10205,0.007426,0.007426,0.007426
54,6660.75,0.86315,0.69216,1.09867,0.83922,0.76728,0.82288,0.60427,0.9783,0.69543,1.08174,0.0073765,0.0073765,0.0073765
55,6784.43,0.85739,0.69442,1.09874,0.86556,0.78547,0.82099,0.60129,0.96663,0.64786,1.07893,0.007327,0.007327,0.007327
56,6905.54,0.85289,0.69484,1.10587,0.86793,0.78299,0.82097,0.59335,0.98194,0.65554,1.08598,0.0072775,0.0072775,0.0072775
57,7027.5,0.86615,0.69054,1.09681,0.84779,0.78271,0.82861,0.60713,0.97477,0.66917,1.08196,0.007228,0.007228,0.007228
58,7150.04,0.83736,0.66648,1.08496,0.87765,0.76952,0.81827,0.60041,0.98634,0.64701,1.09117,0.0071785,0.0071785,0.0071785
59,7272.59,0.83893,0.67619,1.0894,0.85718,0.77073,0.8173,0.60829,0.96158,0.65736,1.07771,0.007129,0.007129,0.007129
60,7393.61,0.83409,0.66466,1.08383,0.8735,0.78235,0.82572,0.60746,0.96858,0.63062,1.07768,0.0070795,0.0070795,0.0070795
61,7516.72,0.84111,0.67297,1.08449,0.87868,0.79068,0.83472,0.61404,0.96057,0.62636,1.07701,0.00703,0.00703,0.00703
62,7638.8,0.85376,0.68536,1.09463,0.87273,0.78882,0.82752,0.61575,0.94683,0.62266,1.06734,0.0069805,0.0069805,0.0069805
63,7762.31,0.84574,0.66658,1.08678,0.87534,0.80029,0.83253,0.62062,0.93785,0.62253,1.06326,0.006931,0.006931,0.006931
64,7884.3,0.85,0.65888,1.08501,0.87961,0.80082,0.83943,0.61504,0.94939,0.62124,1.06551,0.0068815,0.0068815,0.0068815
65,8006.62,0.84678,0.66037,1.08664,0.90581,0.79398,0.83366,0.61941,0.94021,0.59376,1.06287,0.006832,0.006832,0.006832
66,8129.22,0.82231,0.64959,1.07753,0.85796,0.80033,0.83232,0.62035,0.95006,0.61002,1.07141,0.0067825,0.0067825,0.0067825
67,8251.19,0.83033,0.64397,1.07291,0.883,0.80494,0.83671,0.6203,0.94691,0.60445,1.06639,0.006733,0.006733,0.006733
68,8373.47,0.82959,0.64626,1.07721,0.87715,0.80648,0.84301,0.62364,0.92986,0.61034,1.06146,0.0066835,0.0066835,0.0066835
69,8496.78,0.84189,0.6681,1.07903,0.88027,0.80994,0.84135,0.62312,0.94395,0.60151,1.06789,0.006634,0.006634,0.006634
70,8618.5,0.84641,0.65856,1.0779,0.87745,0.81633,0.84477,0.62699,0.92013,0.58921,1.05214,0.0065845,0.0065845,0.0065845
71,8739.81,0.82735,0.6355,1.07137,0.87751,0.81493,0.84536,0.62902,0.92622,0.59307,1.05851,0.006535,0.006535,0.006535
72,8861.71,0.81742,0.63333,1.07402,0.88283,0.80968,0.84267,0.61968,0.93858,0.61018,1.05995,0.0064855,0.0064855,0.0064855
73,8983.61,0.80821,0.62831,1.06828,0.87602,0.79748,0.83784,0.62832,0.92657,0.57868,1.05429,0.006436,0.006436,0.006436
74,9106.04,0.80983,0.62317,1.06988,0.89988,0.8077,0.84092,0.62759,0.92234,0.57522,1.05755,0.0063865,0.0063865,0.0063865
75,9229.05,0.80222,0.6237,1.06451,0.88004,0.81168,0.83978,0.63581,0.90269,0.58674,1.04941,0.006337,0.006337,0.006337
76,9351.79,0.8209,0.62513,1.0769,0.89126,0.80886,0.84372,0.63888,0.90254,0.56722,1.0449,0.0062875,0.0062875,0.0062875
77,9473.56,0.81005,0.70287,1.05839,0.88119,0.81761,0.8428,0.63192,0.91747,0.57162,1.04939,0.006238,0.006238,0.006238
