epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7671.48,0.93371,0.79626,1.15436,0.81159,0.73569,0.7878,0.55583,1.12857,0.80646,1.13017,0.007921,0.007921,0.007921
44,7848.23,0.9492,0.80339,1.15562,0.83155,0.75518,0.79297,0.56296,1.12743,0.76531,1.12664,0.0078715,0.0078715,0.0078715
45,8032.25,0.9433,0.78937,1.15793,0.79542,0.74404,0.79977,0.56794,1.10865,0.83519,1.11887,0.007822,0.007822,0.007822
46,8211.52,0.92552,0.77501,1.14037,0.83972,0.73588,0.78726,0.55633,1.11849,0.75113,1.12984,0.0077725,0.0077725,0.0077725
47,8388.02,0.92772,0.77423,1.14174,0.81697,0.75283,0.79316,0.56446,1.12389,0.75267,1.12215,0.007723,0.007723,0.007723
48,8564.59,0.91819,0.7577,1.13695,0.84793,0.75628,0.80422,0.57127,1.11384,0.73688,1.11598,0.0076735,0.0076735,0.0076735
49,8744.9,0.91394,0.74971,1.13265,0.81983,0.76569,0.79798,0.56963,1.10066,0.7272,1.10987,0.007624,0.007624,0.007624
50,8923.43,0.90397,0.74481,1.12542,0.82026,0.76586,0.79967,0.57899,1.09603,0.72134,1.10651,0.0075745,0.0075745,0.0075745
51,9101.38,0.91817,0.75166,1.13298,0.84374,0.75856,0.80194,0.57942,1.09488,0.70139,1.10346,0.007525,0.007525,0.007525
52,9277.64,0.88481,0.72578,1.11697,0.82613,0.75962,0.79897,0.57386,1.09064,0.80277,1.10676,0.0074755,0.0074755,0.0074755
53,9459.85,0.91632,0.73921,1.13317,0.82326,0.77685,0.80964,0.58166,1.08547,0.69971,1.10356,0.007426,0.007426,0.007426
54,9635.84,0.90858,0.76809,1.125,0.85223,0.76597,0.81393,0.58883,1.07475,0.69904,1.09159,0.0073765,0.0073765,0.0073765
55,9815.32,0.88812,0.72839,1.12185,0.85359,0.75877,0.80713,0.5714,1.10143,0.70213,1.10553,0.007327,0.007327,0.007327
56,9995.3,0.88292,0.71182,1.11869,0.85217,0.76382,0.80942,0.58414,1.071,0.71747,1.09534,0.0072775,0.0072775,0.0072775
57,10174.4,0.88425,0.71755,1.11917,0.83252,0.77365,0.80223,0.57553,1.09646,0.69326,1.09391,0.007228,0.007228,0.007228
58,10348.3,0.88243,0.70677,1.11869,0.87778,0.76572,0.81674,0.5928,1.05052,0.66805,1.08426,0.0071785,0.0071785,0.0071785
59,10525.7,0.89374,0.70665,1.12182,0.84321,0.78285,0.81749,0.59785,1.04411,0.67613,1.08018,0.007129,0.007129,0.007129
60,10704.4,0.89925,0.73569,1.11618,0.85044,0.76655,0.81052,0.58739,1.06176,0.67714,1.08571,0.0070795,0.0070795,0.0070795
61,10876.5,0.87359,0.69307,1.11216,0.85881,0.76899,0.81935,0.59763,1.03232,0.68043,1.07177,0.00703,0.00703,0.00703
62,11054,0.85962,0.67759,1.10633,0.8573,0.76841,0.81614,0.59485,1.05049,0.6687,1.07413,0.0069805,0.0069805,0.0069805
63,11231.2,0.86077,0.68246,1.11166,0.83675,0.79203,0.82716,0.60736,1.02339,0.65597,1.06803,0.006931,0.006931,0.006931
64,11408.7,0.88129,0.68947,1.11143,0.8267,0.80103,0.831,0.60716,1.02902,0.65816,1.06616,0.0068815,0.0068815,0.0068815
65,11587.6,0.86635,0.67993,1.10381,0.87466,0.7884,0.82284,0.60388,1.02057,0.6279,1.06461,0.006832,0.006832,0.006832
66,11760.7,0.85211,0.66913,1.10153,0.87939,0.787,0.82911,0.60835,1.02568,0.63006,1.0707,0.0067825,0.0067825,0.0067825
67,11937.8,0.85781,0.66718,1.09891,0.88685,0.78155,0.83335,0.6126,1.00374,0.63,1.06285,0.006733,0.006733,0.006733
68,12115.6,0.83614,0.65036,1.08575,0.87643,0.81387,0.84285,0.61396,1.00828,0.61111,1.06038,0.0066835,0.0066835,0.0066835
69,12292,0.86585,0.6754,1.1016,0.86318,0.79375,0.83456,0.60769,0.99734,0.63166,1.0524,0.006634,0.006634,0.006634
70,12470.6,0.85477,0.66172,1.10129,0.88151,0.7878,0.82963,0.61085,1.00377,0.61959,1.05978,0.0065845,0.0065845,0.0065845
71,12649.6,0.83525,0.63837,1.08635,0.86898,0.80375,0.8385,0.61489,1.00213,0.61683,1.05179,0.006535,0.006535,0.006535
72,12831.7,0.84027,0.64721,1.09828,0.85834,0.80388,0.83372,0.61913,0.99854,0.61365,1.05693,0.0064855,0.0064855,0.0064855
73,13008.8,0.82757,0.63744,1.08819,0.86437,0.81019,0.83898,0.61572,0.99479,0.60044,1.05209,0.006436,0.006436,0.006436
74,13187,0.8217,0.64278,1.08057,0.8842,0.81821,0.84471,0.62171,1.00489,0.58399,1.05558,0.0063865,0.0063865,0.0063865
75,13362.9,0.84083,0.64635,1.08897,0.86989,0.81732,0.84555,0.62099,0.98674,0.59212,1.04936,0.006337,0.006337,0.006337
76,13537.6,0.84377,0.64474,1.08551,0.89212,0.80912,0.84199,0.62237,0.99275,0.58632,1.04789,0.0062875,0.0062875,0.0062875
77,13716.8,0.83369,0.72886,1.07606,0.88047,0.81521,0.84299,0.62307,0.99074,0.58949,1.04943,0.006238,0.006238,0.006238
78,13895,0.82308,0.63065,1.0869,0.89157,0.81786,0.84778,0.62494,0.97978,0.58104,1.04667,0.0061885,0.0061885,0.0061885
79,14073.2,0.8123,0.61463,1.07766,0.88975,0.8165,0.8463,0.62635,0.972,0.58472,1.03888,0.006139,0.006139,0.006139
80,14251.9,0.81351,0.61509,1.07184,0.89156,0.8102,0.84407,0.6262,0.97924,0.57861,1.04353,0.0060895,0.0060895,0.0060895
81,14430.4,0.81717,0.60899,1.07613,0.88671,0.81386,0.84577,0.62473,0.96658,0.57375,1.03949,0.00604,0.00604,0.00604
82,14608.5,0.80813,0.60857,1.07369,0.89232,0.81241,0.85257,0.63103,0.95642,0.57033,1.03937,0.0059905,0.0059905,0.0059905
83,14785.8,0.8147,0.60544,1.07324,0.89766,0.81683,0.84867,0.63144,0.95261,0.56027,1.03233,0.005941,0.005941,0.005941
84,14962.1,0.82319,0.60995,1.07708,0.89472,0.81898,0.85315,0.63604,0.94795,0.55303,1.03455,0.0058915,0.0058915,0.0058915
85,15142.1,0.81173,0.60109,1.07074,0.90555,0.81342,0.85229,0.6329,0.94574,0.55956,1.0308,0.005842,0.005842,0.005842
86,15318.3,0.79888,0.60475,1.05944,0.90795,0.80471,0.84825,0.63645,0.94968,0.5627,1.03175,0.0057925,0.0057925,0.0057925
87,15497.6,0.79239,0.58782,1.0588,0.90355,0.81734,0.85306,0.63865,0.94077,0.5537,1.02779,0.005743,0.005743,0.005743
88,15676.6,0.80968,0.59724,1.07286,0.90794,0.8138,0.85354,0.63954,0.93996,0.54823,1.02982,0.0056935,0.0056935,0.0056935
89,15857.5,0.81135,0.60722,1.07103,0.91376,0.8086,0.85115,0.63522,0.93911,0.55182,1.02758,0.005644,0.005644,0.005644
90,16036.8,0.80344,0.6049,1.07189,0.89655,0.81994,0.85187,0.63354,0.95064,0.55147,1.02887,0.0055945,0.0055945,0.0055945
91,16214.5,0.80574,0.59695,1.0758,0.89603,0.82752,0.85834,0.64155,0.93643,0.54707,1.02421,0.005545,0.005545,0.005545
92,16393.2,0.81322,0.59054,1.07498,0.9116,0.82226,0.85748,0.64475,0.93019,0.54702,1.02398,0.0054955,0.0054955,0.0054955
93,16569.7,0.78678,0.57709,1.05862,0.91185,0.82316,0.8553,0.64502,0.92576,0.53223,1.02124,0.005446,0.005446,0.005446
94,16751.2,0.79159,0.58094,1.06824,0.91988,0.82685,0.85902,0.64279,0.93398,0.52895,1.02451,0.0053965,0.0053965,0.0053965
95,16928.8,0.78669,0.57622,1.05658,0.9206,0.82726,0.85882,0.64177,0.93762,0.53031,1.02353,0.005347,0.005347,0.005347
96,17106,0.79064,0.5842,1.05559,0.90726,0.83075,0.85785,0.64102,0.94007,0.5298,1.02269,0.0052975,0.0052975,0.0052975
