epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7524.5,0.90942,0.78077,1.13382,0.81178,0.75218,0.78982,0.56469,1.10937,0.81978,1.11743,0.0079705,0.0079705,0.0079705
43,7701.59,0.90209,0.76476,1.1308,0.82098,0.76341,0.79802,0.56077,1.09704,0.79523,1.12088,0.007921,0.007921,0.007921
44,7869.77,0.90619,0.7817,1.12787,0.8595,0.74952,0.79828,0.57801,1.07359,0.73966,1.1058,0.0078715,0.0078715,0.0078715
45,8045.95,0.92,0.77391,1.14152,0.79346,0.77129,0.80027,0.57861,1.06488,0.79546,1.10612,0.007822,0.007822,0.007822
46,8219.4,0.87997,0.74681,1.11303,0.83318,0.77212,0.79862,0.58045,1.07054,0.72122,1.09922,0.0077725,0.0077725,0.0077725
47,8401.07,0.88945,0.74921,1.11736,0.83467,0.7728,0.80353,0.57819,1.05922,0.74361,1.1024,0.007723,0.007723,0.007723
48,8580.92,0.88237,0.74102,1.11434,0.85613,0.76287,0.80685,0.57812,1.06549,0.73461,1.10791,0.0076735,0.0076735,0.0076735
49,8756.67,0.87645,0.73407,1.10985,0.84336,0.75734,0.79869,0.57439,1.07348,0.72431,1.10084,0.007624,0.007624,0.007624
50,8944.15,0.86701,0.72683,1.10491,0.82883,0.77409,0.81242,0.58985,1.03212,0.73355,1.08177,0.0075745,0.0075745,0.0075745
51,9123.5,0.87514,0.73253,1.11049,0.87623,0.76678,0.81571,0.59015,1.03061,0.69319,1.08206,0.007525,0.007525,0.007525
52,9296.53,0.85064,0.7094,1.09359,0.83825,0.77501,0.81226,0.58965,1.03557,0.72051,1.08746,0.0074755,0.0074755,0.0074755
53,9471.58,0.87306,0.72831,1.1062,0.86134,0.77696,0.8159,0.59322,1.03348,0.6978,1.08058,0.007426,0.007426,0.007426
54,9653.92,0.86926,0.75208,1.10125,0.87382,0.77645,0.83233,0.60248,1.03981,0.66844,1.08015,0.0073765,0.0073765,0.0073765
55,9830.6,0.8523,0.71201,1.10192,0.87129,0.77531,0.82103,0.58992,1.04203,0.67942,1.09414,0.007327,0.007327,0.007327
56,10011.8,0.84957,0.68581,1.0981,0.86415,0.78566,0.82165,0.5968,1.02028,0.67525,1.07057,0.0072775,0.0072775,0.0072775
57,10189.3,0.85176,0.6929,1.10321,0.83833,0.79534,0.82889,0.6011,1.01819,0.66843,1.07229,0.007228,0.007228,0.007228
58,10372.1,0.84801,0.69159,1.09808,0.88458,0.79634,0.83023,0.61369,1.00038,0.64586,1.06494,0.0071785,0.0071785,0.0071785
59,10562.8,0.86499,0.69404,1.10569,0.8548,0.77516,0.82009,0.60473,1.00289,0.6728,1.06616,0.007129,0.007129,0.007129
60,10730,0.8667,0.72381,1.09615,0.87829,0.79184,0.82719,0.60296,1.00659,0.64845,1.06045,0.0070795,0.0070795,0.0070795
61,10906.2,0.84514,0.67705,1.09306,0.87747,0.78669,0.83084,0.60775,1.00271,0.64693,1.06323,0.00703,0.00703,0.00703
62,11082.2,0.83171,0.66108,1.0926,0.87564,0.79648,0.83186,0.6102,1.00116,0.65409,1.0625,0.0069805,0.0069805,0.0069805
63,11254.1,0.83659,0.66651,1.09611,0.86955,0.79162,0.82596,0.60774,1.00194,0.6446,1.06202,0.006931,0.006931,0.006931
64,11438.5,0.85166,0.67734,1.09434,0.83754,0.79602,0.83009,0.60701,1.01237,0.67452,1.0663,0.0068815,0.0068815,0.0068815
65,11619.4,0.84112,0.65821,1.09298,0.85382,0.79901,0.82954,0.61264,0.9966,0.63928,1.06039,0.006832,0.006832,0.006832
66,11803.4,0.82514,0.6486,1.08374,0.85711,0.8024,0.83455,0.61694,0.98036,0.62686,1.05154,0.0067825,0.0067825,0.0067825
67,11970.4,0.83893,0.65786,1.08409,0.86366,0.80435,0.83357,0.61632,0.98479,0.62883,1.0538,0.006733,0.006733,0.006733
68,12151.2,0.81243,0.64002,1.07002,0.8581,0.81001,0.83723,0.61949,0.99068,0.62505,1.04961,0.0066835,0.0066835,0.0066835
69,12331.7,0.84373,0.65807,1.08714,0.89103,0.80225,0.83635,0.61654,0.98297,0.62484,1.04938,0.006634,0.006634,0.006634
70,12521.2,0.82238,0.64226,1.08176,0.88231,0.79685,0.83479,0.61944,0.98928,0.61394,1.05208,0.0065845,0.0065845,0.0065845
71,12696,0.80797,0.62931,1.07042,0.8712,0.80864,0.83464,0.61985,0.9676,0.60872,1.04241,0.006535,0.006535,0.006535
72,12866.7,0.82453,0.64848,1.08999,0.88356,0.80668,0.83562,0.62281,0.96747,0.60635,1.04446,0.0064855,0.0064855,0.0064855
73,13044.5,0.80397,0.63702,1.07571,0.87375,0.81039,0.84279,0.62396,0.96146,0.60364,1.03959,0.006436,0.006436,0.006436
74,13222,0.8041,0.62698,1.07062,0.87922,0.80926,0.84181,0.62583,0.96275,0.60033,1.03652,0.0063865,0.0063865,0.0063865
75,13392.4,0.80881,0.63503,1.07309,0.88908,0.80721,0.84519,0.62628,0.95013,0.59576,1.0381,0.006337,0.006337,0.006337
76,13580.5,0.82278,0.6327,1.07528,0.89378,0.80396,0.847,0.62904,0.96494,0.59374,1.04542,0.0062875,0.0062875,0.0062875
77,13772.4,0.81125,0.75526,1.06338,0.87181,0.81704,0.84679,0.62609,0.95783,0.58291,1.03977,0.006238,0.006238,0.006238
78,13949.3,0.79909,0.62161,1.07153,0.88975,0.80397,0.84358,0.63155,0.9385,0.59121,1.03025,0.0061885,0.0061885,0.0061885
