epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,6679.66,0.83306,0.64049,1.08902,0.88573,0.81655,0.84813,0.62799,0.97999,0.58946,1.04839,0.0063865,0.0063865,0.0063865
75,6770.52,0.82074,0.626,1.08048,0.88814,0.80334,0.84197,0.62435,0.97541,0.60357,1.04153,0.006337,0.006337,0.006337
76,6860.54,0.84262,0.62941,1.09375,0.89866,0.81246,0.85167,0.6286,0.97681,0.58627,1.03946,0.0062875,0.0062875,0.0062875
77,6951.38,0.82091,0.6478,1.06755,0.90077,0.81015,0.84665,0.63294,0.96626,0.60133,1.0396,0.006238,0.006238,0.006238
78,7041.08,0.82293,0.62891,1.08025,0.90933,0.80978,0.85483,0.62606,0.98305,0.57799,1.0481,0.0061885,0.0061885,0.0061885
79,7131.95,0.79845,0.60417,1.07591,0.92135,0.7968,0.8471,0.62959,0.97031,0.57833,1.03922,0.006139,0.006139,0.006139
80,7223.13,0.82551,0.62595,1.08015,0.88798,0.80725,0.8444,0.63279,0.95874,0.56853,1.0363,0.0060895,0.0060895,0.0060895
81,7314.23,0.81986,0.61593,1.07029,0.91111,0.81493,0.85479,0.63415,0.96099,0.57109,1.03646,0.00604,0.00604,0.00604
82,7405.87,0.81681,0.61012,1.07219,0.90867,0.8114,0.85298,0.63568,0.96144,0.55783,1.03303,0.0059905,0.0059905,0.0059905
83,7495.97,0.82858,0.60879,1.07212,0.90553,0.82324,0.85467,0.63692,0.9558,0.559,1.03668,0.005941,0.005941,0.005941
84,7587.65,0.82799,0.63038,1.08062,0.90955,0.8105,0.85453,0.63686,0.93963,0.5669,1.03002,0.0058915,0.0058915,0.0058915
85,7677.29,0.81554,0.60593,1.07248,0.89358,0.82399,0.8538,0.63796,0.94913,0.5516,1.03097,0.005842,0.005842,0.005842
86,7768.12,0.82061,0.60969,1.07456,0.90902,0.81992,0.86008,0.64,0.9377,0.54761,1.0287,0.0057925,0.0057925,0.0057925
87,7857.59,0.7948,0.59464,1.06808,0.89157,0.82692,0.85581,0.63996,0.95056,0.5475,1.03158,0.005743,0.005743,0.005743
88,7947.61,0.80152,0.59654,1.0653,0.90591,0.82632,0.85828,0.64256,0.9403,0.54474,1.0279,0.0056935,0.0056935,0.0056935
89,8037.97,0.79866,0.59054,1.06839,0.89854,0.82477,0.85816,0.64365,0.93797,0.56374,1.02559,0.005644,0.005644,0.005644
90,8128.77,0.77884,0.60606,1.06066,0.89931,0.82263,0.85728,0.64076,0.94264,0.54935,1.02749,0.0055945,0.0055945,0.0055945
91,8220.36,0.81383,0.59263,1.06747,0.92203,0.81317,0.85734,0.64425,0.93789,0.53285,1.02322,0.005545,0.005545,0.005545
92,8310.81,0.79164,0.57207,1.06168,0.91536,0.82411,0.85938,0.64654,0.9277,0.53666,1.02073,0.0054955,0.0054955,0.0054955
93,8401.52,0.77965,0.56937,1.0525,0.90699,0.8204,0.8623,0.64496,0.93073,0.5432,1.02252,0.005446,0.005446,0.005446
94,8491.15,0.80305,0.62776,1.06358,0.9013,0.8229,0.85715,0.64306,0.9243,0.53605,1.01838,0.0053965,0.0053965,0.0053965
95,8581.43,0.79238,0.5856,1.06274,0.90393,0.82925,0.85823,0.64634,0.9296,0.52742,1.01845,0.005347,0.005347,0.005347
96,8671.57,0.8056,0.57739,1.06415,0.92829,0.82601,0.86416,0.64733,0.92676,0.5214,1.01771,0.0052975,0.0052975,0.0052975
97,8760.99,0.78797,0.57245,1.0579,0.90155,0.83503,0.8625,0.64975,0.91953,0.51496,1.0171,0.005248,0.005248,0.005248
98,8852.04,0.79189,0.58004,1.05998,0.90344,0.83454,0.86049,0.64828,0.92658,0.52958,1.01661,0.0051985,0.0051985,0.0051985
99,8941.58,0.77772,0.56599,1.05957,0.89941,0.83197,0.86107,0.64821,0.92258,0.51891,1.01579,0.005149,0.005149,0.005149
100,9033,0.78085,0.562,1.0535,0.90896,0.83631,0.86413,0.65322,0.91208,0.51649,1.00992,0.0050995,0.0050995,0.0050995
101,9123.18,0.76302,0.55851,1.04807,0.91502,0.83615,0.86574,0.64948,0.92353,0.51348,1.01366,0.00505,0.00505,0.00505
102,9212.78,0.77877,0.55677,1.04811,0.92292,0.82701,0.86529,0.65212,0.9122,0.51983,1.01113,0.0050005,0.0050005,0.0050005
103,9303.6,0.77519,0.5559,1.055,0.90674,0.83908,0.86502,0.65218,0.91468,0.51835,1.01364,0.004951,0.004951,0.004951
104,9392.49,0.76775,0.57121,1.04835,0.92477,0.82646,0.86407,0.65317,0.91167,0.515,1.01198,0.0049015,0.0049015,0.0049015
105,9481.95,0.784,0.56507,1.05065,0.9022,0.83984,0.8661,0.6539,0.90752,0.51529,1.01008,0.004852,0.004852,0.004852
106,9572.59,0.77076,0.5561,1.04853,0.91393,0.84278,0.87058,0.65428,0.90521,0.51103,1.01009,0.0048025,0.0048025,0.0048025
107,9663.24,0.76433,0.54478,1.04999,0.91088,0.84102,0.8682,0.65444,0.90832,0.51264,1.01018,0.004753,0.004753,0.004753
108,9751.4,0.76726,0.543,1.0468,0.92377,0.82467,0.86622,0.65339,0.90711,0.51764,1.00696,0.0047035,0.0047035,0.0047035
109,9841.7,0.77624,0.56108,1.04241,0.90571,0.84292,0.8726,0.65777,0.90447,0.503,1.00521,0.004654,0.004654,0.004654
110,9932.16,0.76495,0.54546,1.04868,0.93466,0.82594,0.86939,0.6562,0.89826,0.50674,1.00549,0.0046045,0.0046045,0.0046045
111,10022.8,0.75596,0.53911,1.03955,0.92675,0.83549,0.86968,0.6582,0.89783,0.49335,1.0046,0.004555,0.004555,0.004555
112,10112.6,0.76173,0.54089,1.04186,0.93156,0.83727,0.86935,0.65708,0.8942,0.49384,1.00223,0.0045055,0.0045055,0.0045055
113,10201.1,0.75383,0.53054,1.04386,0.91189,0.84545,0.86917,0.65871,0.89371,0.49232,1.00039,0.004456,0.004456,0.004456
114,10292.7,0.76387,0.546,1.04581,0.92724,0.83912,0.86981,0.66122,0.89146,0.48806,0.99896,0.0044065,0.0044065,0.0044065
115,10382.7,0.75388,0.53601,1.04434,0.92724,0.83683,0.86748,0.66081,0.89479,0.48914,0.99997,0.004357,0.004357,0.004357
116,10472.4,0.76665,0.52794,1.04751,0.91244,0.83923,0.86777,0.66163,0.89094,0.49339,0.99903,0.0043075,0.0043075,0.0043075
