epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,23802.9,0.68986,0.48703,1.01521,0.93745,0.83407,0.87461,0.67064,0.85946,0.45084,0.98222,0.003268,0.003268,0.003268
138,23978.5,0.7125,0.49105,1.02397,0.93377,0.83987,0.87455,0.67176,0.85588,0.44862,0.98237,0.0032185,0.0032185,0.0032185
139,24156.1,0.70441,0.49431,1.01454,0.93789,0.84019,0.87598,0.67093,0.85609,0.44667,0.9826,0.003169,0.003169,0.003169
140,24334.1,0.69455,0.48273,1.00388,0.93925,0.84053,0.87604,0.67275,0.84963,0.44476,0.97982,0.0031195,0.0031195,0.0031195
141,24512.7,0.71127,0.48197,1.02086,0.93443,0.84287,0.87439,0.67172,0.85155,0.44277,0.98213,0.00307,0.00307,0.00307
142,24689.9,0.69743,0.47847,1.01046,0.93412,0.84062,0.87346,0.67084,0.85488,0.44333,0.98305,0.0030205,0.0030205,0.0030205
143,24865.9,0.69439,0.47657,1.00086,0.93332,0.83787,0.87569,0.67136,0.85547,0.44349,0.98266,0.002971,0.002971,0.002971
144,25044.4,0.71619,0.47966,1.02146,0.93368,0.83573,0.87366,0.67199,0.85631,0.44242,0.98309,0.0029215,0.0029215,0.0029215
145,25221.3,0.69468,0.47688,1.0058,0.93204,0.83948,0.87402,0.6738,0.85374,0.43978,0.98256,0.002872,0.002872,0.002872
146,25394.1,0.6799,0.45755,1.00644,0.93525,0.83717,0.87451,0.67284,0.85154,0.43991,0.98175,0.0028225,0.0028225,0.0028225
147,25569.1,0.69815,0.47563,1.01376,0.93562,0.83981,0.87733,0.67251,0.85083,0.43951,0.98136,0.002773,0.002773,0.002773
148,25745.6,0.70233,0.47257,1.01569,0.93619,0.83609,0.87423,0.67205,0.85325,0.43851,0.98167,0.0027235,0.0027235,0.0027235
149,25926.2,0.69987,0.47106,1.00776,0.93103,0.84142,0.87405,0.67302,0.85052,0.43762,0.98109,0.002674,0.002674,0.002674
150,26103.8,0.68728,0.46668,1.00441,0.9352,0.84035,0.87658,0.67432,0.84719,0.43892,0.97979,0.0026245,0.0026245,0.0026245
151,26286.6,0.68742,0.48709,1.00634,0.93662,0.84138,0.87866,0.67631,0.84505,0.43792,0.9781,0.002575,0.002575,0.002575
152,26467.8,0.69403,0.46706,1.00367,0.93818,0.84116,0.87865,0.67617,0.84361,0.43711,0.97807,0.0025255,0.0025255,0.0025255
153,26646.7,0.68953,0.46761,1.00659,0.94113,0.84322,0.87999,0.67566,0.84443,0.43513,0.97832,0.002476,0.002476,0.002476
154,26825.1,0.6907,0.46312,1.00821,0.93789,0.84216,0.87978,0.67652,0.84483,0.43671,0.97816,0.0024265,0.0024265,0.0024265
155,27001.6,0.67966,0.46008,0.99824,0.9408,0.84339,0.87892,0.67526,0.84401,0.43781,0.97797,0.002377,0.002377,0.002377
156,27183.3,0.67359,0.45361,0.99786,0.94352,0.83929,0.8787,0.67581,0.84281,0.43759,0.97726,0.0023275,0.0023275,0.0023275
157,27357.8,0.68929,0.46582,1.0063,0.93964,0.83896,0.87774,0.67646,0.84275,0.43759,0.97645,0.002278,0.002278,0.002278
158,27535.2,0.67488,0.45864,1.00446,0.93418,0.84236,0.87848,0.67728,0.84117,0.43505,0.97587,0.0022285,0.0022285,0.0022285
159,27711.1,0.66994,0.45388,0.99565,0.93642,0.84376,0.87878,0.67645,0.84212,0.43458,0.97576,0.002179,0.002179,0.002179
160,27886.2,0.68002,0.47054,0.99607,0.94313,0.84429,0.87967,0.67827,0.8422,0.43328,0.97579,0.0021295,0.0021295,0.0021295
161,28064,0.67657,0.45768,1.00277,0.94439,0.8448,0.87875,0.67742,0.84413,0.43507,0.9758,0.00208,0.00208,0.00208
162,28243.7,0.68431,0.45541,1.0067,0.944,0.84515,0.87985,0.67625,0.84506,0.43475,0.97605,0.0020305,0.0020305,0.0020305
163,28418.3,0.67523,0.44592,0.99661,0.94237,0.84445,0.88045,0.67805,0.84398,0.43427,0.9755,0.001981,0.001981,0.001981
